id	word	answerJa	family	pos	unit	order
tactical	tactical	戦術的な	tactical	adjective	core	3149
thicken	thicken	厚くする	thick	verb	core	3150
surgeon	surgeon	外科医	surgeon	noun	core	3151
tactics	tactics	戦術	tactics	noun	core	3152
thief	thief	泥棒	thief	noun	core	3153
surgery	surgery	手術	surgery	noun	core	3154
tap	tap	タップ	tap	noun	core	3155
thirst	thirst	喉の渇き	thirst	other	core	3156
thirsty	thirsty	のどが渇いた	thirst	noun	core	3157
surgical	surgical	外科用	surgical	adjective	core	3158
thorough	thorough	徹底した	thorough	other	core	3159
surpass	surpass	超える	surpass	verb	core	3160
target	target	ターゲット	target	other	core	3161
tear	tear	涙	tear	other	core	3162
thoroughly	thoroughly	徹底的に	thorough	adverb	core	3163
surpassing	surpassing	超える	surpassing	verb	core	3164
tease	tease	からかう	tease	verb	core	3165
thoroughness	thoroughness	徹底	thorough	noun	core	3166
surplus	surplus	余剰	surplus	other	core	3167
technological	technological	技術的な	technological	adjective	core	3168
though	though	でも	though	other	core	3169
surrender	surrender	降伏する	surrender	verb	core	3170
technology	technology	テクノロジー	technology	other	core	3171
thought	thought	考えた	thought	other	core	3172
surround	surround	サラウンド	surround	other	core	3173
thoughtful	thoughtful	思慮深い	thoughtful	adjective	core	3174
temper	temper	気性	temper	other	core	3175
thread	thread	スレッド	thread	other	core	3176
surrounding	surrounding	周囲の	surrounding	adjective	core	3177
temperament	temperament	気質	temperament	noun	core	3178
survey	survey	調査	survey	other	core	3179
temperature	temperature	温度	temperature	other	core	3180
threat	threat	脅威	threat	other	core	3181
survival	survival	生存	survive	adjective	core	3182
survive	survive	生き残る	survive	adjective	core	3183
temporal	temporal	一時的な	temporal	adjective	core	3184
temporarily	temporarily	一時的に	temporarily	adverb	core	3185
threaten	threaten	脅す	threat	verb	core	3186
threatened	threatened	脅迫された	threatened	other	core	3187
suspect	suspect	容疑者	suspect	noun	core	3188
threatening	threatening	脅迫的な	threatening	adjective	core	3189
temporary	temporary	一時的な	temporary	adjective	core	3190
tempt	tempt	誘惑する	tempt	verb	core	3191
thrill	thrill	スリル	thrill	noun	core	3192
suspense	suspense	サスペンス	suspense	noun	core	3193
temptation	temptation	誘惑	temptation	noun	core	3194
thriller	thriller	スリラー	thrill	noun	core	3195
suspension	suspension	サスペンション	suspense	noun	core	3196
tempting	tempting	誘惑的な	tempting	adjective	core	3197
thrive	thrive	繁栄する	thrive	verb	core	3198
thriving	thriving	繁栄している	thriving	verb	core	3199
suspicious	suspicious	疑わしい	suspicious	adjective	core	3200
tend	tend	傾向がある	tend	verb	core	3201
tendency	tendency	傾向	tendency	noun	core	3202
thrust	thrust	推力	thrust	noun	core	3203
thus	thus	したがって	thus	adverb	core	3204
tidal	tidal	潮汐	tide	adjective	core	3205
tide	tide	潮	tide	noun	core	3206
tidy	tidy	きちんとした	tidy	noun	core	3207
timber	timber	木材	timber	noun	core	3208
timid	timid	臆病な	timid	adjective	core	3209
timidity	timidity	臆病	timid	noun	core	3210
tiny	tiny	小さな	tiny	adjective	core	3211
tissue	tissue	組織	tissue	noun	core	3212
token	token	トークン	token	verb	core	3213
tolerable	tolerable	耐えられる	tolerable	adjective	core	3214
tolerance	tolerance	公差	tolerance	noun	core	3215
tolerant	tolerant	寛容な	tolerant	adjective	core	3216
tolerate	tolerate	我慢する	tolerate	verb	core	3217
toll-free	toll-free	無料の	toll-free	adjective	core	3218
tomb	tomb	墓	tomb	noun	core	3219
tombstone	tombstone	墓石	tombstone	noun	core	3220
torture	torture	拷問	torture	noun	core	3221
toxic	toxic	有毒な	toxic	adjective	core	3222
toxicity	toxicity	毒性	toxic	noun	core	3223
trace	trace	トレース	trace	noun	core	3224
track	track	トラック	track	noun	core	3225
trader	trader	トレーダー	trader	noun	core	3226
tragedy	tragedy	悲劇	tragedy	noun	core	3227
tragic	tragic	悲劇的な	tragic	adjective	core	3228
trail	trail	トレイル	trail	noun	core	3229
transaction	transaction	トランザクション	transaction	noun	core	3230
transfer	transfer	転送	transfer	noun	core	3231
transform	transform	変換する	transform	verb	core	3232
transformation	transformation	変換	transformation	noun	core	3233
transition	transition	移行	transition	noun	core	3234
transitional	transitional	過渡的な	transition	adjective	core	3235
translate	translate	翻訳する	translate	verb	core	3236
translation	translation	翻訳	translate	noun	core	3237
transmission	transmission	送信	transmission	noun	core	3238
transmit	transmit	送信する	transmit	verb	core	3239
transmitter	transmitter	送信機	transmitter	noun	core	3240
transparency	transparency	透明性	transparency	noun	core	3241
transparent	transparent	透明な	transparent	adjective	core	3242
transplant	transplant	移植	transplant	adjective	core	3243
transplantation	transplantation	移植	transplantation	noun	core	3244
transport	transport	輸送	transport	noun	core	3245
trap	trap	トラップ	trap	noun	core	3246
treasure	treasure	宝物	treasure	noun	core	3247
treasury	treasury	財務省	treasury	noun	core	3248
treat	treat	治療する	treat	verb	core	3249
treatment	treatment	治療	treat	noun	core	3250
treaty	treaty	条約	treat	noun	core	3251
tremble	tremble	震える	tremble	verb	core	3252
tremendous	tremendous	すごい	tremendous	adjective	core	3253
tremendously	tremendously	ものすごく	tremendous	adverb	core	3254
trend	trend	トレンド	trend	noun	core	3255
triangle	triangle	三角形	triangle	noun	core	3256
tribal	tribal	部族の	tribe	adjective	core	3257
tribe	tribe	部族	tribe	noun	core	3258
trifle	trifle	些細な事	trifle	noun	core	3259
trigger	trigger	トリガー	trigger	noun	core	3260
triumph	triumph	勝利	triumph	noun	core	3261
triumphant	triumphant	勝ち誇った	triumph	adjective	core	3262
trivia	trivia	雑学	trivia	noun	core	3263
trivial	trivial	つまらない	trivial	adjective	core	3264
triviality	triviality	些細なこと	trivial	noun	core	3265
troop	troop	軍隊	troop	noun	core	3266
tropic	tropic	熱帯	tropic	adjective	core	3267
tropical	tropical	トロピカル	tropic	adjective	core	3268
trust	trust	信頼	trust	noun	core	3269
tuition	tuition	授業料	tuition	noun	core	3270
twist	twist	ひねる	twist	noun	core	3271
type	type	タイプ	type	noun	core	3272
typical	typical	典型的な	typical	adjective	core	3273
tyranny	tyranny	圧政	tyranny	noun	core	3274
tyrant	tyrant	暴君	tyrant	adjective	core	3275
ubiquitous	ubiquitous	遍在する	ubiquitous	verb	core	3276
ugliness	ugliness	醜さ	ugliness	noun	core	3277
ugly	ugly	醜い	ugly	other	core	3278
ultimate	ultimate	究極の	ultimate	adjective	core	3279
ultimately	ultimately	結局のところ	ultimate	adverb	core	3280
ultraviolet	ultraviolet	紫外線	ultraviolet	other	core	3281
unavailable	unavailable	利用不可	unavailable	adjective	core	3282
uncertain	uncertain	不確かな	uncertain	adjective	core	3283
uncover	uncover	明らかにする	uncover	verb	core	3284
undergo	undergo	受ける	undergo	verb	core	3285
undergraduate	undergraduate	学部生	undergraduate	other	core	3286
underlie	underlie	根底にある	underlie	verb	core	3287
underlying	underlying	根底にある	underlying	verb	core	3288
undermine	undermine	弱体化する	undermine	verb	core	3289
undertake	undertake	引き受ける	undertake	verb	core	3290
undertaking	undertaking	引き受ける	undertaking	verb	core	3291
undoubtedly	undoubtedly	間違いなく	undoubtedly	adverb	core	3292
unease	unease	不安	unease	other	core	3293
uneasy	uneasy	不安な	uneasy	adjective	core	3294
unemployment	unemployment	失業	unemployment	noun	core	3295
unification	unification	統一	unification	noun	core	3296
unify	unify	統一する	unify	verb	core	3297
union	union	組合	union	other	core	3298
unite	unite	団結する	unite	verb	core	3299
unity	unity	団結	unite	noun	core	3300
universal	universal	普遍的な	universe	adjective	core	3301
universe	universe	宇宙	universe	other	core	3302
unleash	unleash	解き放つ	unleash	verb	core	3303
upright	upright	直立した	upright	other	core	3304
upset	upset	動揺する	upset	verb	core	3305
urban	urban	都会的な	urban	adjective	core	3306
urbanization	urbanization	都市化	urbanization	noun	core	3307
urge	urge	衝動	urge	other	core	3308
urgency	urgency	緊急性	urgency	other	core	3309
urgent	urgent	緊急の	urge	adjective	core	3310
usage	usage	使用法	usage	noun	core	3311
utilitarian	utilitarian	功利主義的な	utilitarian	adjective	core	3312
utility	utility	ユーティリティ	utility	noun	core	3313
utilization	utilization	活用	utilize	noun	core	3314
utilize	utilize	活用する	utilize	verb	core	3315
utmost	utmost	最大限の	utmost	adjective	core	3316
utter	utter	まったく	utter	verb	core	3317
utterance	utterance	発言	utter	noun	core	3318
vacancy	vacancy	欠員	vacancy	noun	core	3319
vacant	vacant	空いている	vacant	adjective	core	3320
vacuum	vacuum	真空	vacuum	noun	core	3321
vague	vague	曖昧な	vague	adjective	core	3322
vaguely	vaguely	漠然と	vague	adverb	core	3323
vagueness	vagueness	曖昧さ	vague	noun	core	3324
vain	vain	無駄な	vain	adjective	core	3325
valid	valid	有効な	valid	adjective	core	3326
validate	validate	検証する	validate	verb	core	3327
validity	validity	有効性	valid	noun	core	3328
valuable	valuable	貴重な	value	adjective	core	3329
valuation	valuation	評価	value	noun	core	3330
value	value	値	value	noun	core	3331
vanish	vanish	消える	vanish	adjective	core	3332
vanity	vanity	虚栄心	vanity	noun	core	3333
visualize	visualize	視覚化する	visual	verb	core	3334
vapor	vapor	蒸気	vapor	noun	core	3335
vital	vital	重要な	vital	adjective	core	3336
variation	variation	バリエーション	variation	noun	core	3337
vitality	vitality	活力	vital	noun	core	3338
varied	varied	さまざまな	varied	adjective	core	3339
vitalize	vitalize	活力を与える	vital	verb	core	3340
variety	variety	さまざまな	variety	noun	core	3341
vivid	vivid	鮮やかな	vivid	adjective	core	3342
various	various	いろいろな	various	adjective	core	3343
vividly	vividly	鮮やかに	vivid	adverb	core	3344
vary	vary	変化する	vary	verb	core	3345
vocabulary	vocabulary	語彙	vocabulary	adjective	core	3346
vast	vast	広大な	vast	adjective	core	3347
vocation	vocation	職業	vocation	noun	core	3348
vastness	vastness	広大さ	vast	noun	core	3349
vocational	vocational	職業的な	vocation	adjective	core	3350
vegetarian	vegetarian	ベジタリアン	vegetarian	noun	core	3351
voluntarily	voluntarily	自主的に	voluntarily	adverb	core	3352
vegetation	vegetation	植生	vegetation	noun	core	3353
voluntary	voluntary	自発的な	voluntary	adjective	core	3354
vehicle	vehicle	車両	vehicle	noun	core	3355
volunteer	volunteer	ボランティア	volunteer	noun	core	3356
vein	vein	静脈	vein	noun	core	3357
vote	vote	投票する	vote	verb	core	3358
velocity	velocity	速度	velocity	noun	core	3359
venture	venture	ベンチャー	venture	noun	core	3360
vulnerability	vulnerability	脆弱性	vulnerability	noun	core	3361
venturesome	venturesome	冒険的な	venturesome	adjective	core	3362
vulnerable	vulnerable	脆弱な	vulnerable	adjective	core	3363
verbal	verbal	口頭で	verbal	adjective	core	3364
verbally	verbally	口頭で	verbal	adverb	core	3365
wander	wander	放浪する	wander	verb	core	3366
verge	verge	寸前	verge	noun	core	3367
wanderer	wanderer	放浪者	wander	noun	core	3368
verse	verse	詩	verse	noun	core	3369
ward	ward	区	ward	adverb	core	3370
versify	versify	検証する	versify	verb	core	3371
warfare	warfare	戦争	warfare	noun	core	3372
version	version	バージョン	verse	noun	core	3373
warn	warn	警告する	warn	verb	core	3374
versus	versus	対	versus	other	core	3375
warning	warning	警告	warning	verb	core	3376
vertical	vertical	垂直	vertical	adjective	core	3377
warrant	warrant	令状	warrant	adjective	core	3378
vessel	vessel	容器	vessel	noun	core	3379
warrior	warrior	戦士	warrior	noun	core	3380
wary	wary	警戒している	wary	adjective	core	3381
waste	waste	無駄	waste	other	core	3382
victim	victim	被害者	victim	noun	core	3383
wasteful	wasteful	無駄な	wasteful	adjective	core	3384
victimize	victimize	犠牲にする	victim	verb	core	3385
wealth	wealth	富	wealth	other	core	3386
view	view	見る	view	verb	core	3387
wealthy	wealthy	裕福な	wealthy	adjective	core	3388
vigor	vigor	活力	vigor	other	core	3389
weapon	weapon	武器	weapon	other	core	3390
vigorous	vigorous	活発な	vigor	adjective	core	3391
weary	weary	疲れた	weary	adjective	core	3392
violate	violate	違反する	violate	verb	core	3393
weave	weave	織ります	weave	verb	core	3394
violation	violation	違反	violate	noun	core	3395
weird	weird	奇妙な	weird	adjective	core	3396
violence	violence	暴力	violence	noun	core	3397
welfare	welfare	福利厚生	welfare	other	core	3398
violent	violent	暴力的な	violent	adjective	core	3399
whisper	whisper	ささやき声	whisper	other	core	3400
viral	viral	ウイルス性の	viral	adjective	core	3401
wicked	wicked	邪悪な	wicked	adjective	core	3402
virtual	virtual	仮想	virtue	adjective	core	3403
widespread	widespread	広く普及している	widespread	verb	core	3404
virtually	virtually	事実上	virtue	adverb	core	3405
wild	wild	野生の	wild	adjective	core	3406
virtue	virtue	美徳	virtue	other	core	3407
wilderness	wilderness	荒野	wilderness	noun	core	3408
virtuous	virtuous	高潔な	virtue	adjective	core	3409
will	will	するだろう	will	verb	core	3410
virus	virus	ウイルス	virus	other	core	3411
willing	willing	喜んで	willing	other	core	3412
visibility	visibility	可視性	visibility	noun	core	3413
wisdom	wisdom	知恵	wisdom	noun	core	3414
visible	visible	見える	visible	adjective	core	3415
wise	wise	賢い	wise	adverb	core	3416
vision	vision	ビジョン	vision	noun	core	3417
withdraw	withdraw	撤退する	withdraw	verb	core	3418
visual	visual	ビジュアル	visual	adjective	core	3419
withdrawal	withdrawal	撤退	withdraw	adjective	core	3420
